id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,hoa
"5953-Westgate-Dr,-Apt-1812,-Orlando,-FL-32835","5953 Westgate Dr, Apt 1812, Orlando, FL 32835",5953 Westgate Dr,Apt 1812,Orlando,FL,32835,Orange County,28.532434,-81.46383,Condo,3.0,2.0,1257.0,5479.0,1999.0,Inactive,245000,,2022-08-05T06:43:50.251Z,2022-08-13T15:07:19.485Z,2022-08-05T06:43:50.251Z,2022-08-06T09:56:41.059Z,9,,,,,,
"7142-Hiawassee-Overlook-Dr,-Orlando,-FL-32835","7142 Hiawassee Overlook Dr, Orlando, FL 32835",7142 Hiawassee Overlook Dr,,Orlando,FL,32835,Orange County,28.533061,-81.479067,Single Family,4.0,3.0,2645.0,8051.0,2000.0,Inactive,545000,,2022-05-26T15:17:31.337Z,2022-08-12T18:00:09.659Z,2022-05-26T15:17:31.337Z,2022-08-05T17:41:28.423Z,79,,,,,,
"6316-Miramonte-Dr,-Unit-105,-Orlando,-FL-32835","6316 Miramonte Dr, Unit 105, Orlando, FL 32835",6316 Miramonte Dr,Unit 105,Orlando,FL,32835,Orange County,28.509676,-81.468417,Townhouse,3.0,3.0,2010.0,1427.0,2005.0,Inactive,350000,,2022-06-23T16:35:55.604Z,2022-08-12T18:00:09.659Z,2022-06-23T16:35:55.604Z,2022-08-05T16:24:44.030Z,51,,,,,,
"2701-Gretagreen-Ct,-Orlando,-FL-32835","2701 Gretagreen Ct, Orlando, FL 32835",2701 Gretagreen Ct,,Orlando,FL,32835,Orange County,28.513951,-81.486842,Single Family,4.0,2.5,2103.0,,,Inactive,530000,,2022-06-29T15:20:20.019Z,2022-08-12T17:57:28.777Z,2022-06-29T15:20:20.019Z,2022-07-28T16:21:04.589Z,45,,,,,,
"6648-Time-Square-Ave,-Apt-101,-Orlando,-FL-32835","6648 Time Square Ave, Apt 101, Orlando, FL 32835",6648 Time Square Ave,Apt 101,Orlando,FL,32835,Orange County,28.507947,-81.472981,Condo,3.0,2.5,1634.0,,,Inactive,339000,,2022-06-29T13:17:47.694Z,2022-08-12T17:52:08.652Z,2022-06-29T13:17:47.694Z,2022-07-28T14:28:19.563Z,45,,,,,,
"330-N-John-St,-Orlando,-FL-32835","330 N John St, Orlando, FL 32835",330 N John St,,Orlando,FL,32835,Orange County,28.545122,-81.46271,Single Family,3.0,2.0,1250.0,,,Inactive,304900,,2022-06-03T13:02:22.077Z,2022-08-12T17:50:43.662Z,2022-06-03T13:02:22.077Z,2022-07-28T13:19:48.699Z,71,,,,,,
"101-N-Lancelot-Ave,-Orlando,-FL-32835","101 N Lancelot Ave, Orlando, FL 32835",101 N Lancelot Ave,,Orlando,FL,32835,Orange County,28.542747,-81.47091,Single Family,3.0,2.0,1183.0,,,Inactive,300000,,2022-07-02T13:56:48.094Z,2022-08-12T17:50:43.662Z,2022-07-02T13:56:48.094Z,2022-07-28T13:19:48.688Z,42,,,,,,
"6121-Metrowest-Blvd,-Unit-102,-Orlando,-FL-32835","6121 Metrowest Blvd, Unit 102, Orlando, FL 32835",6121 Metrowest Blvd,Unit 102,Orlando,FL,32835,Orange County,28.516114,-81.464814,Condo,3.0,2.5,1678.0,,,Inactive,299000,,2022-03-22T12:31:27.961Z,2022-08-12T17:50:43.662Z,2022-03-22T12:31:27.961Z,2022-07-28T13:19:46.688Z,144,,,,,,
"6611-Time-Square-Ave,-Apt-101,-Orlando,-FL-32835","6611 Time Square Ave, Apt 101, Orlando, FL 32835",6611 Time Square Ave,Apt 101,Orlando,FL,32835,Orange County,28.508356,-81.472852,Condo,3.0,2.5,1634.0,,,Inactive,295000,,2022-02-23T12:43:57.274Z,2022-08-12T17:50:43.662Z,2022-02-23T12:43:57.274Z,2022-07-28T13:19:46.682Z,171,,,,,,
"3332-Robert-Trent-Jones-Dr,-Unit-30903,-Orlando,-FL-32835","3332 Robert Trent Jones Dr, Unit 30903, Orlando, FL 32835",3332 Robert Trent Jones Dr,Unit 30903,Orlando,FL,32835,Orange County,28.505906,-81.470596,Condo,3.0,2.0,1447.0,,,Inactive,289000,,2022-06-18T14:18:32.378Z,2022-08-12T17:50:43.662Z,2022-06-18T14:18:32.378Z,2022-07-28T13:19:41.518Z,56,,,,,,
"6304-Raleigh-St,-Apt-212,-Orlando,-FL-32835","6304 Raleigh St, Apt 212, Orlando, FL 32835",6304 Raleigh St,Apt 212,Orlando,FL,32835,Orange County,28.527386,-81.468254,Condo,2.0,2.0,1248.0,,,Inactive,255000,,2022-06-15T13:29:57.562Z,2022-08-12T17:49:27.325Z,2022-06-15T13:29:57.562Z,2022-07-28T12:36:29.148Z,59,,,,,,
"6635-Time-Square-Ave,-Apt-103,-Orlando,-FL-32835","6635 Time Square Ave, Apt 103, Orlando, FL 32835",6635 Time Square Ave,Apt 103,Orlando,FL,32835,Orange County,28.508159,-81.473158,Condo,2.0,2.5,1548.0,,,Inactive,245000,,2022-06-14T12:01:36.769Z,2022-08-12T17:47:49.917Z,2022-06-14T12:01:36.769Z,2022-07-28T12:27:19.413Z,60,,,,,,
"3209-Parkchester-Square-Blvd,-Apt-102,-Orlando,-FL-32835","3209 Parkchester Square Blvd, Apt 102, Orlando, FL 32835",3209 Parkchester Square Blvd,Apt 102,Orlando,FL,32835,Orange County,28.509242,-81.471972,Condo,2.0,2.0,1107.0,,,Inactive,239900,,2022-06-21T12:49:12.393Z,2022-08-12T17:47:49.917Z,2022-06-21T12:49:12.393Z,2022-07-28T12:27:19.399Z,53,,,,,,
"332-S-Hart-Blvd,-Orlando,-FL-32835","332 S Hart Blvd, Orlando, FL 32835",332 S Hart Blvd,,Orlando,FL,32835,Orange County,28.536937,-81.470444,Single Family,3.0,1.0,1268.0,,,Inactive,227999,,2022-07-16T12:41:05.399Z,2022-08-12T17:47:49.917Z,2022-07-16T12:41:05.399Z,2022-07-28T12:15:57.521Z,28,,,,,,
"411-N-Observatory-Dr,-Orlando,-FL-32835","411 N Observatory Dr, Orlando, FL 32835",411 N Observatory Dr,,Orlando,FL,32835,Orange County,28.547255,-81.468195,Single Family,3.0,1.0,960.0,,,Inactive,224990,,2022-05-24T12:35:50.762Z,2022-08-12T17:47:49.917Z,2022-05-24T12:35:50.762Z,2022-07-28T12:15:57.499Z,81,,,,,,
"3209-Parkchester-Square-Blvd,-Apt-301,-Orlando,-FL-32835","3209 Parkchester Square Blvd, Apt 301, Orlando, FL 32835",3209 Parkchester Square Blvd,Apt 301,Orlando,FL,32835,Orange County,28.509242,-81.471972,Condo,2.0,2.0,1107.0,,,Inactive,220000,,2022-06-25T11:21:19.661Z,2022-08-12T17:46:35.001Z,2022-06-25T11:21:19.661Z,2022-07-28T11:52:20.126Z,49,,,,,,
"1083-S-Hiawassee-Rd,-Apt-617,-Orlando,-FL-32835","1083 S Hiawassee Rd, Apt 617, Orlando, FL 32835",1083 S Hiawassee Rd,Apt 617,Orlando,FL,32835,Orange County,28.528113,-81.472196,Condo,2.0,2.0,934.0,,,Inactive,215000,,2022-06-30T11:10:58.622Z,2022-08-12T17:46:35.001Z,2022-06-30T11:10:58.622Z,2022-07-28T11:52:20.115Z,44,,,,,,
"6328-Raleigh-St,-Apt-812,-Orlando,-FL-32835","6328 Raleigh St, Apt 812, Orlando, FL 32835",6328 Raleigh St,Apt 812,Orlando,FL,32835,Orange County,28.527138,-81.468951,Condo,1.0,1.0,991.0,,,Inactive,214900,,2021-10-12T11:30:33.272Z,2022-08-12T17:46:35.001Z,2021-10-12T11:30:33.272Z,2022-07-28T11:52:20.104Z,305,,,,,,
"6130-Westgate-Dr,-Apt-104,-Orlando,-FL-32835","6130 Westgate Dr, Apt 104, Orlando, FL 32835",6130 Westgate Dr,Apt 104,Orlando,FL,32835,Orange County,28.531409,-81.465888,Condo,2.0,2.0,943.0,,,Inactive,194777,,2022-06-16T12:34:00.935Z,2022-08-12T17:45:21.212Z,2022-06-16T12:34:00.935Z,2022-07-28T11:03:17.525Z,58,,,,,,
"7219-Harbor-Heights-Cir,-Orlando,-FL-32835","7219 Harbor Heights Cir, Orlando, FL 32835",7219 Harbor Heights Cir,,Orlando,FL,32835,Orange County,28.539132,-81.478823,Single Family,2.0,2.0,936.0,,,Inactive,190000,,2022-07-20T10:02:22.384Z,2022-08-12T17:45:21.212Z,2022-07-20T10:02:22.384Z,2022-07-28T11:03:17.517Z,24,,,,,,
"6154-Westgate-Dr,-Apt-301,-Orlando,-FL-32835","6154 Westgate Dr, Apt 301, Orlando, FL 32835",6154 Westgate Dr,Apt 301,Orlando,FL,32835,Orange County,28.530558,-81.466455,Condo,1.0,1.0,1228.0,,,Inactive,180000,,2022-06-28T11:01:19.467Z,2022-08-12T17:45:21.212Z,2022-06-28T11:01:19.467Z,2022-07-28T11:03:17.500Z,46,,,,,,
"1071-S-Hiawassee-Rd,-Apt-1236,-Orlando,-FL-32835","1071 S Hiawassee Rd, Apt 1236, Orlando, FL 32835",1071 S Hiawassee Rd,Apt 1236,Orlando,FL,32835,Orange County,28.528579,-81.470972,Condo,1.0,1.0,673.0,,,Inactive,160000,,2021-10-02T11:25:05.185Z,2022-08-12T17:44:04.127Z,2021-10-02T11:25:05.185Z,2022-07-28T10:10:50.520Z,315,,,,,,
"4232-Willow-Park-Dr,-Orlando,-FL-32835","4232 Willow Park Dr, Orlando, FL 32835",4232 Willow Park Dr,,Orlando,FL,32835,Orange County,28.503175,-81.50253,Single Family,5.0,3.0,2626.0,,,Inactive,955000,,2022-01-27T13:33:25.031Z,2022-08-12T17:36:34.443Z,2022-01-27T13:33:25.031Z,2022-07-27T17:21:10.805Z,198,,,,,,
"6336-Buford-St,-Apt-305,-Orlando,-FL-32835","6336 Buford St, Apt 305, Orlando, FL 32835",6336 Buford St,Apt 305,Orlando,FL,32835,Orange County,28.505579,-81.467714,Condo,3.0,2.0,1810.0,,,Inactive,425000,,2022-06-16T14:54:06.124Z,2022-08-12T17:36:34.443Z,2022-06-16T14:54:06.124Z,2022-07-27T16:39:10.711Z,58,,,,,,
"7208-Nima-Ct,-Orlando,-FL-32835","7208 Nima Ct, Orlando, FL 32835",7208 Nima Ct,,Orlando,FL,32835,Orange County,28.545573,-81.481932,Condo,3.0,2.5,1317.0,,,Inactive,299999,,2022-06-25T12:42:51.106Z,2022-08-12T17:36:34.443Z,2022-06-25T12:42:51.106Z,2022-07-27T15:04:01.421Z,49,,,,,,
"2249-Kettle-Dr,-Orlando,-FL-32835","2249 Kettle Dr, Orlando, FL 32835",2249 Kettle Dr,,Orlando,FL,32835,Orange County,28.516674,-81.497002,Single Family,6.0,4.5,4184.0,,,Inactive,1275000,,2022-06-14T16:10:31.987Z,2022-08-12T17:33:15.961Z,2022-06-14T16:10:31.987Z,2022-07-26T17:21:39.636Z,60,,,,,,
"6505-Fairway-Hill-Ct,-Orlando,-FL-32835","6505 Fairway Hill Ct, Orlando, FL 32835",6505 Fairway Hill Ct,,Orlando,FL,32835,Orange County,28.527815,-81.474568,Single Family,4.0,3.0,2679.0,,,Inactive,639990,,2022-05-08T15:16:23.543Z,2022-08-12T17:33:15.961Z,2022-05-08T15:16:23.543Z,2022-07-26T17:01:40.844Z,97,,,,,,
"7208-Bay-Club-Way,-Orlando,-FL-32835","7208 Bay Club Way, Orlando, FL 32835",7208 Bay Club Way,,Orlando,FL,32835,Orange County,28.528361,-81.478666,Single Family,2.0,2.5,1872.0,,,Inactive,450000,,2022-06-01T15:45:03.188Z,2022-08-12T17:33:15.961Z,2022-06-01T15:45:03.188Z,2022-07-26T16:25:33.653Z,73,,,,,,
"6388-Castelven-Dr,-Unit-105,-Orlando,-FL-32835","6388 Castelven Dr, Unit 105, Orlando, FL 32835",6388 Castelven Dr,Unit 105,Orlando,FL,32835,Orange County,28.513082,-81.468201,Condo,3.0,2.5,1682.0,,,Inactive,350000,,2022-07-05T13:55:49.034Z,2022-08-12T17:33:15.961Z,2022-07-05T13:55:49.034Z,2022-07-26T15:43:22.117Z,39,,,,,,
"6336-Castelven-Dr,-Unit-106,-Orlando,-FL-32835","6336 Castelven Dr, Unit 106, Orlando, FL 32835",6336 Castelven Dr,Unit 106,Orlando,FL,32835,Orange County,28.512296,-81.46825,Condo,2.0,2.5,1546.0,,,Inactive,309900,,2022-06-02T14:14:36.169Z,2022-08-12T17:33:15.961Z,2022-06-02T14:14:36.169Z,2022-07-26T15:21:44.567Z,72,,,,,,
"7310-Westpointe-Blvd,-Apt-613,-Orlando,-FL-32835","7310 Westpointe Blvd, Apt 613, Orlando, FL 32835",7310 Westpointe Blvd,Apt 613,Orlando,FL,32835,Orange County,28.516365,-81.490785,Condo,2.0,2.0,1133.0,,,Inactive,207000,,2022-05-26T12:27:18.385Z,2022-08-12T17:33:15.961Z,2022-05-26T12:27:18.385Z,2022-07-26T13:05:03.456Z,79,,,,,,
"2137-Lake-Vilma-Dr,-Orlando,-FL-32835","2137 Lake Vilma Dr, Orlando, FL 32835",2137 Lake Vilma Dr,,Orlando,FL,32835,Orange County,28.517881,-81.494454,Single Family,5.0,4.0,4095.0,,,Inactive,1200000,,2022-05-08T15:25:42.787Z,2022-08-12T17:30:30.708Z,2022-05-08T15:25:42.787Z,2022-07-25T17:30:28.372Z,97,,,,,,
"8412-Island-Palm-Cir,-Orlando,-FL-32835","8412 Island Palm Cir, Orlando, FL 32835",8412 Island Palm Cir,,Orlando,FL,32835,Orange County,28.523886,-81.501833,Single Family,4.0,2.5,2400.0,,,Inactive,578000,,2022-06-10T15:19:40.529Z,2022-08-12T17:30:30.708Z,2022-06-10T15:19:40.529Z,2022-07-25T17:06:58.115Z,64,,,,,,
"6434-Cava-Alta-Dr,-Unit-403,-Orlando,-FL-32835","6434 Cava Alta Dr, Unit 403, Orlando, FL 32835",6434 Cava Alta Dr,Unit 403,Orlando,FL,32835,Orange County,28.515179,-81.46861,Condo,3.0,2.0,1247.0,,,Inactive,319990,,2022-04-17T15:36:05.395Z,2022-08-12T17:30:30.708Z,2022-04-17T15:36:05.395Z,2022-07-25T15:33:06.732Z,118,,,,,,
"3344-Robert-Trent-Jones-Dr,-Unit-41005,-Orlando,-FL-32835","3344 Robert Trent Jones Dr, Unit 41005, Orlando, FL 32835",3344 Robert Trent Jones Dr,Unit 41005,Orlando,FL,32835,Orange County,28.506385,-81.471408,Condo,3.0,2.0,1412.0,,,Inactive,289900,,2022-05-20T12:42:02.072Z,2022-08-12T17:24:30.020Z,2022-05-20T12:42:02.072Z,2022-07-22T14:09:01.247Z,85,,,,,,
"1079-S-Hiawassee-Rd,-Apt-1115,-Orlando,-FL-32835","1079 S Hiawassee Rd, Apt 1115, Orlando, FL 32835",1079 S Hiawassee Rd,Apt 1115,Orlando,FL,32835,Orange County,28.528102,-81.471055,Condo,1.0,1.0,673.0,,,Inactive,134900,,2022-06-21T11:00:03.296Z,2022-08-12T17:21:47.594Z,2022-06-21T11:00:03.296Z,2022-07-21T10:35:52.560Z,53,,,,,,
"8106-Canyon-Lake-Cir,-Orlando,-FL-32835","8106 Canyon Lake Cir, Orlando, FL 32835",8106 Canyon Lake Cir,,Orlando,FL,32835,Orange County,28.52821,-81.491494,Single Family,4.0,3.0,2508.0,,,Inactive,695000,,2022-06-16T15:54:28.219Z,2022-08-12T17:20:21.390Z,2022-06-16T15:54:28.219Z,2022-07-20T16:27:38.614Z,58,,,,,,
"329-N-Hart-Blvd,-Orlando,-FL-32835","329 N Hart Blvd, Orlando, FL 32835",329 N Hart Blvd,,Orlando,FL,32835,Orange County,28.54633,-81.469835,Single Family,3.0,1.0,1044.0,,,Inactive,235000,,2022-05-30T11:18:16.395Z,2022-08-12T17:18:47.119Z,2022-05-30T11:18:16.395Z,2022-07-20T11:12:34.426Z,75,,,,,,
"1087-S-Hiawassee-Rd,-Apt-422,-Orlando,-FL-32835","1087 S Hiawassee Rd, Apt 422, Orlando, FL 32835",1087 S Hiawassee Rd,Apt 422,Orlando,FL,32835,Orange County,28.527565,-81.472165,Condo,2.0,2.0,836.0,,,Inactive,199999,,2022-05-07T14:31:51.081Z,2022-08-12T17:18:47.119Z,2022-05-07T14:31:51.081Z,2022-07-20T10:39:18.621Z,98,,,,,,
"1272-Shelter-Rock-Rd,-Orlando,-FL-32835","1272 Shelter Rock Rd, Orlando, FL 32835",1272 Shelter Rock Rd,,Orlando,FL,32835,Orange County,28.526222,-81.497499,Single Family,4.0,4.0,2960.0,,,Inactive,719900,,2022-05-27T15:34:33.570Z,2022-08-12T17:17:24.837Z,2022-05-27T15:34:33.570Z,2022-07-19T16:43:56.773Z,78,,,,,,
"8424-Littleleaf-Ct,-Orlando,-FL-32835","8424 Littleleaf Ct, Orlando, FL 32835",8424 Littleleaf Ct,,Orlando,FL,32835,Orange County,28.499617,-81.498009,Single Family,4.0,2.0,2136.0,,,Inactive,625000,,2022-06-17T15:53:59.849Z,2022-08-12T17:17:24.837Z,2022-06-17T15:53:59.849Z,2022-07-19T16:36:44.061Z,57,,,,,,
"3542-Shallot-Dr,-Unit-105,-Orlando,-FL-32835","3542 Shallot Dr, Unit 105, Orlando, FL 32835",3542 Shallot Dr,Unit 105,Orlando,FL,32835,Orange County,28.507349,-81.470289,Condo,3.0,2.5,1682.0,,,Inactive,345000,,2022-02-03T12:54:56.328Z,2022-08-12T17:16:09.499Z,2022-02-03T12:54:56.328Z,2022-07-19T13:55:04.030Z,191,,,,,,
"6040-Westgate-Dr,-Apt-202,-Orlando,-FL-32835","6040 Westgate Dr, Apt 202, Orlando, FL 32835",6040 Westgate Dr,Apt 202,Orlando,FL,32835,Orange County,28.531466,-81.46441,Condo,2.0,2.0,1515.0,,,Inactive,225000,,2022-06-17T09:18:47.201Z,2022-08-12T17:13:35.129Z,2022-06-17T09:18:47.201Z,2022-07-18T12:32:48.528Z,57,,,,,,
"8400-Island-Palm-Cir,-Orlando,-FL-32835","8400 Island Palm Cir, Orlando, FL 32835",8400 Island Palm Cir,,Orlando,FL,32835,Orange County,28.523878,-81.502341,Single Family,4.0,3.0,2204.0,,,Inactive,599900,,2022-06-16T15:44:56.903Z,2022-08-12T17:11:00.474Z,2022-06-16T15:44:56.903Z,2022-07-16T16:45:29.423Z,58,,,,,,
"6465-Cantua-Ln,-Unit-110,-Orlando,-FL-32835","6465 Cantua Ln, Unit 110, Orlando, FL 32835",6465 Cantua Ln,Unit 110,Orlando,FL,32835,Orange County,28.514574,-81.469879,Condo,3.0,2.0,1797.0,,,Inactive,319900,,2022-06-17T13:27:09.982Z,2022-08-12T17:11:00.474Z,2022-06-17T13:27:09.982Z,2022-07-16T14:28:39.803Z,57,,,,,,
"3332-Robert-Trent-Jones-Dr,-Unit-11003,-Orlando,-FL-32835","3332 Robert Trent Jones Dr, Unit 11003, Orlando, FL 32835",3332 Robert Trent Jones Dr,Unit 11003,Orlando,FL,32835,Orange County,28.505906,-81.470596,Condo,3.0,2.0,1412.0,,,Inactive,289990,,2022-05-28T13:56:12.117Z,2022-08-12T17:11:00.474Z,2022-05-28T13:56:12.117Z,2022-07-16T13:39:48.057Z,77,,,,,,
"130-N-Normandale-Ave,-Unit-Ae,-Orlando,-FL-32835","130 N Normandale Ave, Unit Ae, Orlando, FL 32835",130 N Normandale Ave,Unit Ae,Orlando,FL,32835,Orange County,28.543973,-81.460643,Single Family,2.0,1.0,864.0,,,Inactive,255000,,2022-06-25T11:53:01.267Z,2022-08-12T17:11:00.474Z,2022-06-25T11:53:01.267Z,2022-07-16T13:04:53.929Z,49,,,,,,
"2668-Robert-Trent-Jones-Dr,-Apt-425,-Orlando,-FL-32835","2668 Robert Trent Jones Dr, Apt 425, Orlando, FL 32835",2668 Robert Trent Jones Dr,Apt 425,Orlando,FL,32835,Orange County,28.513559,-81.471681,Condo,1.0,1.0,854.0,,,Inactive,169900,,2021-05-12T09:53:55.565Z,2022-08-12T17:11:00.474Z,2021-05-12T09:53:55.565Z,2022-07-16T10:31:33.982Z,458,,,,,,
"6532-Fairway-Hill-Ct,-Orlando,-FL-32835","6532 Fairway Hill Ct, Orlando, FL 32835",6532 Fairway Hill Ct,,Orlando,FL,32835,Orange County,28.527631,-81.476129,Single Family,4.0,3.0,2587.0,,,Inactive,625000,,2022-06-11T15:47:39.104Z,2022-08-12T17:09:41.524Z,2022-06-11T15:47:39.104Z,2022-07-15T16:22:42.620Z,63,,,,,,
"7905-Chad-Ct,-Orlando,-FL-32835","7905 Chad Ct, Orlando, FL 32835",7905 Chad Ct,,Orlando,FL,32835,Orange County,28.500506,-81.490856,Single Family,4.0,2.0,2620.0,,,Inactive,575000,,2022-06-10T15:19:40.525Z,2022-08-12T17:09:41.524Z,2022-06-10T15:19:40.525Z,2022-07-15T16:14:29.282Z,64,,,,,,
"6655-Andrea-Rose-Dr,-Orlando,-FL-32835","6655 Andrea Rose Dr, Orlando, FL 32835",6655 Andrea Rose Dr,,Orlando,FL,32835,Orange County,28.526577,-81.475538,Single Family,4.0,3.0,2275.0,,,Inactive,499900,,2022-06-02T15:20:43.444Z,2022-08-12T17:09:41.524Z,2022-06-02T15:20:43.444Z,2022-07-15T15:53:07.988Z,72,,,,,,
"7310-Westpointe-Blvd,-Apt-622,-Orlando,-FL-32835","7310 Westpointe Blvd, Apt 622, Orlando, FL 32835",7310 Westpointe Blvd,Apt 622,Orlando,FL,32835,Orange County,28.516365,-81.490785,Condo,1.0,1.0,842.0,,,Inactive,163000,,2022-06-22T12:21:59.435Z,2022-08-12T17:08:17.854Z,2022-06-22T12:21:59.435Z,2022-07-15T10:09:13.838Z,52,,,,,,
"3744-Winding-Lake-Cir,-Orlando,-FL-32835","3744 Winding Lake Cir, Orlando, FL 32835",3744 Winding Lake Cir,,Orlando,FL,32835,Orange County,28.499465,-81.494298,Single Family,4.0,3.0,3536.0,,,Inactive,815000,,2022-04-07T14:33:39.848Z,2022-08-12T17:03:03.200Z,2022-04-07T14:33:39.848Z,2022-07-13T16:09:58.551Z,128,,,,,,
"6310-Castelven-Dr,-Unit-101,-Orlando,-FL-32835","6310 Castelven Dr, Unit 101, Orlando, FL 32835",6310 Castelven Dr,Unit 101,Orlando,FL,32835,Orange County,28.511912,-81.467556,Condo,3.0,2.5,1665.0,,,Inactive,345999,,2021-10-24T14:42:33.559Z,2022-08-12T17:03:03.200Z,2021-10-24T14:42:33.559Z,2022-07-13T13:40:50.360Z,293,,,,,,
"8051-Belshire-Dr,-Orlando,-FL-32835","8051 Belshire Dr, Orlando, FL 32835",8051 Belshire Dr,,Orlando,FL,32835,Orange County,28.498882,-81.494888,Single Family,5.0,3.0,3037.0,,,Inactive,815000,,2022-06-01T15:59:52.538Z,2022-08-12T17:00:19.260Z,2022-06-01T15:59:52.538Z,2022-07-12T17:03:08.607Z,73,,,,,,
"1063-S-Hiawassee-Rd,-Apt-1625,-Orlando,-FL-32835","1063 S Hiawassee Rd, Apt 1625, Orlando, FL 32835",1063 S Hiawassee Rd,Apt 1625,Orlando,FL,32835,Orange County,28.529244,-81.471502,Condo,1.0,1.0,627.0,,,Inactive,155000,,2022-05-14T11:55:02.252Z,2022-08-12T16:58:57.067Z,2022-05-14T11:55:02.252Z,2022-07-12T10:46:59.883Z,91,,,,,,
"7618-Blue-Quail-Ln,-Orlando,-FL-32835","7618 Blue Quail Ln, Orlando, FL 32835",7618 Blue Quail Ln,,Orlando,FL,32835,Orange County,28.515042,-81.50537,Single Family,4.0,3.5,3973.0,,,Inactive,1578000,,2022-05-13T15:41:44.328Z,2022-08-12T16:58:57.067Z,2022-05-13T15:41:44.328Z,2022-07-11T16:33:31.699Z,92,,,,,,
"139-Grand-Junction-Blvd,-Orlando,-FL-32835","139 Grand Junction Blvd, Orlando, FL 32835",139 Grand Junction Blvd,,Orlando,FL,32835,Orange County,28.543658,-81.471927,Single Family,3.0,2.0,1324.0,,,Inactive,335000,,2021-02-11T13:18:58.397Z,2022-08-12T16:57:39.424Z,2021-02-11T13:18:58.397Z,2022-07-11T13:50:59.781Z,548,,,,,,
"8138-Lesia-Cir,-Orlando,-FL-32835","8138 Lesia Cir, Orlando, FL 32835",8138 Lesia Cir,,Orlando,FL,32835,Orange County,28.538878,-81.495406,Single Family,3.0,2.0,1525.0,,,Inactive,410000,,2022-02-28T13:32:53.558Z,2022-08-12T16:55:07.589Z,2022-02-28T13:32:53.558Z,2022-07-09T15:41:37.897Z,166,,,,,,
"6043-Strada-Isle-Way,-Orlando,-FL-32835","6043 Strada Isle Way, Orlando, FL 32835",6043 Strada Isle Way,,Orlando,FL,32835,Orange County,28.510513,-81.463114,Condo,3.0,2.5,1591.0,,,Inactive,330000,,2022-05-21T13:48:58.994Z,2022-08-12T16:55:07.589Z,2022-05-21T13:48:58.994Z,2022-07-09T15:14:26.600Z,84,,,,,,
"2522-San-Tecla-St,-Unit-105,-Orlando,-FL-32835","2522 San Tecla St, Unit 105, Orlando, FL 32835",2522 San Tecla St,Unit 105,Orlando,FL,32835,Orange County,28.513786,-81.468639,Condo,3.0,2.0,1857.0,,,Inactive,307000,,2021-10-06T14:29:18.670Z,2022-08-12T16:53:45.587Z,2021-10-06T14:29:18.670Z,2022-07-08T12:33:16.390Z,311,,,,,,
"412-Crabtree-Ave,-Orlando,-FL-32835","412 Crabtree Ave, Orlando, FL 32835",412 Crabtree Ave,,Orlando,FL,32835,Orange County,28.53513,-81.474204,Single Family,3.0,2.0,1149.0,,,Inactive,299000,,2022-06-16T13:23:55.258Z,2022-08-12T16:53:45.587Z,2022-06-16T13:23:55.258Z,2022-07-08T12:27:45.027Z,58,,,,,,
"7330-Westpointe-Blvd,-Apt-413,-Orlando,-FL-32835","7330 Westpointe Blvd, Apt 413, Orlando, FL 32835",7330 Westpointe Blvd,Apt 413,Orlando,FL,32835,Orange County,28.516597,-81.489907,Condo,2.0,2.0,1133.0,,,Inactive,218900,,2021-02-11T10:56:22.628Z,2022-08-12T16:52:20.076Z,2021-02-11T10:56:22.628Z,2022-07-08T10:56:07.224Z,548,,,,,,
"1087-S-Hiawassee-Rd,-Apt-421,-Orlando,-FL-32835","1087 S Hiawassee Rd, Apt 421, Orlando, FL 32835",1087 S Hiawassee Rd,Apt 421,Orlando,FL,32835,Orange County,28.527565,-81.472165,Condo,2.0,2.0,836.0,,,Inactive,174900,,2022-06-07T11:35:16.404Z,2022-08-12T16:52:20.076Z,2022-06-07T11:35:16.404Z,2022-07-08T10:42:43.377Z,67,,,,,,
"6312-Buford-St,-Apt-807,-Orlando,-FL-32835","6312 Buford St, Apt 807, Orlando, FL 32835",6312 Buford St,Apt 807,Orlando,FL,32835,Orange County,28.505589,-81.466656,Condo,3.0,2.5,2260.0,,,Inactive,420000,,2022-05-14T14:01:37.187Z,2022-08-12T16:51:00.981Z,2022-05-14T14:01:37.187Z,2022-07-07T15:19:40.571Z,91,,,,,,
"7604-Castlebay-Ct,-Orlando,-FL-32835","7604 Castlebay Ct, Orlando, FL 32835",7604 Castlebay Ct,,Orlando,FL,32835,Orange County,28.543085,-81.487206,Single Family,3.0,2.0,1481.0,,,Inactive,350000,,2022-05-26T13:56:04.902Z,2022-08-12T16:51:00.981Z,2022-05-26T13:56:04.902Z,2022-07-07T15:00:35.013Z,79,,,,,,
"6336-Raleigh-St,-Apt-1213,-Orlando,-FL-32835","6336 Raleigh St, Apt 1213, Orlando, FL 32835",6336 Raleigh St,Apt 1213,Orlando,FL,32835,Orange County,28.526549,-81.469082,Condo,2.0,2.0,1248.0,,,Inactive,280000,,2022-04-16T13:41:46.564Z,2022-08-12T16:51:00.981Z,2022-04-16T13:41:46.564Z,2022-07-07T13:59:52.219Z,119,,,,,,
