id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,yearBuilt,assessorID,lotSize,legalDescription,subdivision,zoning,features,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa
"104-W-Oak-Ridge-Rd,-Orlando,-FL-32809","104 W Oak Ridge Rd, Orlando, FL 32809",104 W Oak Ridge Rd,,Orlando,FL,32809,Orange,28.472799,-81.376511,,,,,,,,,,,,,,,,
"424-W-Oak-Ridge-Rd,-Apt-108,-Orlando,-FL-32809","424 W Oak Ridge Rd, Apt 108, Orlando, FL 32809",424 W Oak Ridge Rd,Apt 108,Orlando,FL,32809,Orange,28.472765,-81.378159,,,,,,,,,,,,,,,,
"6012-Nashua-Ave,-Orlando,-FL-32809","6012 Nashua Ave, Orlando, FL 32809",6012 Nashua Ave,,Orlando,FL,32809,Orange,28.470736,-81.379935,,,,,,,,,,,,,,,,
"5961-Winegard-Rd,-Apt-D,-Orlando,-FL-32809","5961 Winegard Rd, Apt D, Orlando, FL 32809",5961 Winegard Rd,Apt D,Orlando,FL,32809,Orange,28.470904,-81.382656,,,,,,,,,,,,,,,,
"428-W-Oak-Ridge-Rd,-Apt-106,-Orlando,-FL-32809","428 W Oak Ridge Rd, Apt 106, Orlando, FL 32809",428 W Oak Ridge Rd,Apt 106,Orlando,FL,32809,Orange,28.472763,-81.378945,,,,,,,,,,,,,,,,
"6312-Calypso-Dr,-Orlando,-FL-32809","6312 Calypso Dr, Orlando, FL 32809",6312 Calypso Dr,,Orlando,FL,32809,Orange,28.465921,-81.377762,,,,,,,,,,,,,,,,
"426-W-Oak-Ridge-Rd,-Apt-212,-Orlando,-FL-32809","426 W Oak Ridge Rd, Apt 212, Orlando, FL 32809",426 W Oak Ridge Rd,Apt 212,Orlando,FL,32809,Orange,28.472765,-81.378277,,,,,,,,,,,,,,,,
"426-W-Oak-Ridge-Rd,-Apt-107,-Orlando,-FL-32809","426 W Oak Ridge Rd, Apt 107, Orlando, FL 32809",426 W Oak Ridge Rd,Apt 107,Orlando,FL,32809,Orange,28.472765,-81.378277,,,,,,,,,,,,,,,,
"422-W-Oak-Ridge-Rd,-Apt-202,-Orlando,-FL-32809","422 W Oak Ridge Rd, Apt 202, Orlando, FL 32809",422 W Oak Ridge Rd,Apt 202,Orlando,FL,32809,Orange,28.472754,-81.377976,,,,,,,,,,,,,,,,
"219-Pacemaker-St,-Orlando,-FL-32809","219 Pacemaker St, Orlando, FL 32809",219 Pacemaker St,,Orlando,FL,32809,Orange,28.471063,-81.377991,,,,,,,,,,,,,,,,
"315-Trojan-St,-Orlando,-FL-32809","315 Trojan St, Orlando, FL 32809",315 Trojan St,,Orlando,FL,32809,Orange,28.469262,-81.37893,,,,,,,,,,,,,,,,
"5995-Winegard-Rd,-Apt-B,-Orlando,-FL-32809","5995 Winegard Rd, Apt B, Orlando, FL 32809",5995 Winegard Rd,Apt B,Orlando,FL,32809,Orange,28.470261,-81.38252,,,,,,,,,,,,,,,,
"6047-Winegard-Rd,-Apt-B,-Orlando,-FL-32809","6047 Winegard Rd, Apt B, Orlando, FL 32809",6047 Winegard Rd,Apt B,Orlando,FL,32809,Orange,28.469544,-81.382467,,,,,,,,,,,,,,,,
"6024-Nashua-Ave,-Orlando,-FL-32809","6024 Nashua Ave, Orlando, FL 32809",6024 Nashua Ave,,Orlando,FL,32809,Orange,28.470524,-81.37995,,,,,,,,,,,,,,,,
"5921-Ozark-Ave,-Orlando,-FL-32809","5921 Ozark Ave, Orlando, FL 32809",5921 Ozark Ave,,Orlando,FL,32809,Orange,28.471704,-81.380063,,,,,,,,,,,,,,,,
"422-W-Oak-Ridge-Rd,-Apt-102,-Orlando,-FL-32809","422 W Oak Ridge Rd, Apt 102, Orlando, FL 32809",422 W Oak Ridge Rd,Apt 102,Orlando,FL,32809,Orange,28.472754,-81.377976,,,,,,,,,,,,,,,,
"6016-Statler-Ave,-Orlando,-FL-32809","6016 Statler Ave, Orlando, FL 32809",6016 Statler Ave,,Orlando,FL,32809,Orange,28.470722,-81.379016,,,,,,,,,,,,,,,,
"6028-Statler-Ave,-Orlando,-FL-32809","6028 Statler Ave, Orlando, FL 32809",6028 Statler Ave,,Orlando,FL,32809,Orange,28.470516,-81.378978,,,,,,,,,,,,,,,,
"5945-Statler-Ave,-Orlando,-FL-32809","5945 Statler Ave, Orlando, FL 32809",5945 Statler Ave,,Orlando,FL,32809,Orange,28.471352,-81.378063,,,,,,,,,,,,,,,,
"5965-Winegard-Rd,-Apt-B,-Orlando,-FL-32809","5965 Winegard Rd, Apt B, Orlando, FL 32809",5965 Winegard Rd,Apt B,Orlando,FL,32809,Orange,28.470586,-81.382527,,,,,,,,,,,,,,,,
"5929-Statler-Ave,-Orlando,-FL-32809","5929 Statler Ave, Orlando, FL 32809",5929 Statler Ave,,Orlando,FL,32809,Orange,28.471663,-81.378067,,,,,,,,,,,,,,,,
"5912-Statler-Ave,-Orlando,-FL-32809","5912 Statler Ave, Orlando, FL 32809",5912 Statler Ave,,Orlando,FL,32809,Orange,28.471964,-81.37866,,,,,,,,,,,,,,,,
"420-W-Oak-Ridge-Rd,-Apt-105,-Orlando,-FL-32809","420 W Oak Ridge Rd, Apt 105, Orlando, FL 32809",420 W Oak Ridge Rd,Apt 105,Orlando,FL,32809,Orange,28.472758,-81.377795,,,,,,,,,,,,,,,,
"6001-Statler-Ave,-Orlando,-FL-32809","6001 Statler Ave, Orlando, FL 32809",6001 Statler Ave,,Orlando,FL,32809,Orange,28.470842,-81.378587,,,,,,,,,,,,,,,,
"6044-Statler-Ave,-Orlando,-FL-32809","6044 Statler Ave, Orlando, FL 32809",6044 Statler Ave,,Orlando,FL,32809,Orange,28.470125,-81.378682,,,,,,,,,,,,,,,,
"422-W-Oak-Ridge-Rd,-Apt-101,-Orlando,-FL-32809","422 W Oak Ridge Rd, Apt 101, Orlando, FL 32809",422 W Oak Ridge Rd,Apt 101,Orlando,FL,32809,Orange,28.472754,-81.377976,,,,,,,,,,,,,,,,
"6071-Nashua-Ave,-Orlando,-FL-32809","6071 Nashua Ave, Orlando, FL 32809",6071 Nashua Ave,,Orlando,FL,32809,Orange,28.469627,-81.379293,,,,,,,,,,,,,,,,
"323-Trojan-St,-Orlando,-FL-32809","323 Trojan St, Orlando, FL 32809",323 Trojan St,,Orlando,FL,32809,Orange,28.469264,-81.379226,,,,,,,,,,,,,,,,
"420-W-Oak-Ridge-Rd,-Apt-203,-Orlando,-FL-32809","420 W Oak Ridge Rd, Apt 203, Orlando, FL 32809",420 W Oak Ridge Rd,Apt 203,Orlando,FL,32809,Orange,28.472758,-81.377795,,,,,,,,,,,,,,,,
"309-Pacemaker-St,-Orlando,-FL-32809","309 Pacemaker St, Orlando, FL 32809",309 Pacemaker St,,Orlando,FL,32809,Orange,28.471067,-81.378778,,,,,,,,,,,,,,,,
"5945-Nashua-Ave,-Orlando,-FL-32809","5945 Nashua Ave, Orlando, FL 32809",5945 Nashua Ave,,Orlando,FL,32809,Orange,28.471351,-81.379209,,,,,,,,,,,,,,,,
"108-W-Oak-Ridge-Rd,-Orlando,-FL-32809","108 W Oak Ridge Rd, Orlando, FL 32809",108 W Oak Ridge Rd,,Orlando,FL,32809,Orange,28.472565,-81.376715,,,,,,,,,,,,,,,,
"6048-Nashua-Ave,-Orlando,-FL-32809","6048 Nashua Ave, Orlando, FL 32809",6048 Nashua Ave,,Orlando,FL,32809,Orange,28.470123,-81.379721,,,,,,,,,,,,,,,,
"5942-Nomad-Ave,-Orlando,-FL-32809","5942 Nomad Ave, Orlando, FL 32809",5942 Nomad Ave,,Orlando,FL,32809,Orange,28.471444,-81.377712,,,,,,,,,,,,,,,,
"422-W-Oak-Ridge-Rd,-Apt-206,-Orlando,-FL-32809","422 W Oak Ridge Rd, Apt 206, Orlando, FL 32809",422 W Oak Ridge Rd,Apt 206,Orlando,FL,32809,Orange,28.472754,-81.377976,,,,,,,,,,,,,,,,
"16-W-Fillmore-Ave,-Orlando,-FL-32809","16 W Fillmore Ave, Orlando, FL 32809",16 W Fillmore Ave,,Orlando,FL,32809,Orange,28.469302,-81.376659,Single Family,2.0,1.0,1040.0,1957.0,23-23-29-1225-00-300,8839.0,CASTLE VILLA V/70 LOT 30,CASTLE VILLA,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 92734, 'land': 55000, 'improvements': 37734}, '2023': {'year': 2023, 'value': 104491, 'land': 55000, 'improvements': 49491}}","{'2022': {'year': 2022, 'total': 1665}, '2023': {'year': 2023, 'total': 1844}}","{'names': ['Mary E Hill'], 'type': 'Individual', 'mailingAddress': {'id': '214-2nd-Ave-N,-STE-205,-Nashville,-TN-37201', 'formattedAddress': '214 2nd Ave N, STE 205, Nashville, TN 37201', 'addressLine1': '214 2nd Ave N', 'addressLine2': 'STE 205', 'city': 'Nashville', 'state': 'TN', 'zipCode': '37201'}}",False,
"6310-Calypso-Dr,-Orlando,-FL-32809","6310 Calypso Dr, Orlando, FL 32809",6310 Calypso Dr,,Orlando,FL,32809,Orange,28.465907,-81.377384,Apartment,,,,1964.0,,,,,,,,,,,
"422-W-Oak-Ridge-Rd,-Apt-104,-Orlando,-FL-32809","422 W Oak Ridge Rd, Apt 104, Orlando, FL 32809",422 W Oak Ridge Rd,Apt 104,Orlando,FL,32809,Orange,28.472754,-81.377976,,,,,,,,,,,,,,,,
"426-W-Oak-Ridge-Rd,-Apt-109,-Orlando,-FL-32809","426 W Oak Ridge Rd, Apt 109, Orlando, FL 32809",426 W Oak Ridge Rd,Apt 109,Orlando,FL,32809,Orange,28.472765,-81.378277,,,,,,,,,,,,,,,,
"5933-Ozark-Ave,-Orlando,-FL-32809","5933 Ozark Ave, Orlando, FL 32809",5933 Ozark Ave,,Orlando,FL,32809,Orange,28.471322,-81.380061,,,,,,,,,,,,,,,,
"5918-Nomad-Ave,-Orlando,-FL-32809","5918 Nomad Ave, Orlando, FL 32809",5918 Nomad Ave,,Orlando,FL,32809,Orange,28.47195,-81.377505,,,,,,,,,,,,,,,,
"235-Trojan-St,-Orlando,-FL-32809","235 Trojan St, Orlando, FL 32809",235 Trojan St,,Orlando,FL,32809,Orange,28.469266,-81.378414,,,,,,,,,,,,,,,,
"420-W-Oak-Ridge-Rd,-Apt-209,-Orlando,-FL-32809","420 W Oak Ridge Rd, Apt 209, Orlando, FL 32809",420 W Oak Ridge Rd,Apt 209,Orlando,FL,32809,Orange,28.472758,-81.377795,,,,,,,,,,,,,,,,
"5930-Nomad-Ave,-Orlando,-FL-32809","5930 Nomad Ave, Orlando, FL 32809",5930 Nomad Ave,,Orlando,FL,32809,Orange,28.471664,-81.377697,,,,,,,,,,,,,,,,
"6320-Calypso-Dr,-Orlando,-FL-32809","6320 Calypso Dr, Orlando, FL 32809",6320 Calypso Dr,,Orlando,FL,32809,Orange,28.465953,-81.377604,Apartment,,,,1964.0,,,,,,,,,,,
"438-W-Oak-Ridge-Rd,-Apt-203,-Orlando,-FL-32809","438 W Oak Ridge Rd, Apt 203, Orlando, FL 32809",438 W Oak Ridge Rd,Apt 203,Orlando,FL,32809,Orange,28.470562,-81.381107,,,,,,,,,,,,,,,,
"6039-Winegard-Rd,-Apt-A,-Orlando,-FL-32809","6039 Winegard Rd, Apt A, Orlando, FL 32809",6039 Winegard Rd,Apt A,Orlando,FL,32809,Orange,28.469537,-81.382922,,,,,,,,,,,,,,,,
"5961-Winegard-Rd,-Apt-A,-Orlando,-FL-32809","5961 Winegard Rd, Apt A, Orlando, FL 32809",5961 Winegard Rd,Apt A,Orlando,FL,32809,Orange,28.470904,-81.382656,,,,,,,,,,,,,,,,
"6005-Winegard-Rd,-Apt-A,-Orlando,-FL-32809","6005 Winegard Rd, Apt A, Orlando, FL 32809",6005 Winegard Rd,Apt A,Orlando,FL,32809,Orange,28.469939,-81.382802,,,,,,,,,,,,,,,,
"5918-Nashua-Ave,-Orlando,-FL-32809","5918 Nashua Ave, Orlando, FL 32809",5918 Nashua Ave,,Orlando,FL,32809,Orange,28.471752,-81.379422,,,,,,,,,,,,,,,,
"6063-Nashua-Ave,-Orlando,-FL-32809","6063 Nashua Ave, Orlando, FL 32809",6063 Nashua Ave,,Orlando,FL,32809,Orange,28.469819,-81.379521,,,,,,,,,,,,,,,,
"6053-Winegard-Rd,-Orlando,-FL-32809","6053 Winegard Rd, Orlando, FL 32809",6053 Winegard Rd,,Orlando,FL,32809,Orange,28.469295,-81.382531,,,,,,,,,,,,,,,,
"438-W-Oak-Ridge-Rd,-Apt-102,-Orlando,-FL-32809","438 W Oak Ridge Rd, Apt 102, Orlando, FL 32809",438 W Oak Ridge Rd,Apt 102,Orlando,FL,32809,Orange,28.470562,-81.381107,,,,,,,,,,,,,,,,
"420-W-Oak-Ridge-Rd,-Apt-108,-Orlando,-FL-32809","420 W Oak Ridge Rd, Apt 108, Orlando, FL 32809",420 W Oak Ridge Rd,Apt 108,Orlando,FL,32809,Orange,28.472758,-81.377795,,,,,,,,,,,,,,,,
"6001-Winegard-Rd,-Apt-D,-Orlando,-FL-32809","6001 Winegard Rd, Apt D, Orlando, FL 32809",6001 Winegard Rd,Apt D,Orlando,FL,32809,Orange,28.469931,-81.38249,,,,,,,,,,,,,,,,
"424-W-Oak-Ridge-Rd,-Apt-103,-Orlando,-FL-32809","424 W Oak Ridge Rd, Apt 103, Orlando, FL 32809",424 W Oak Ridge Rd,Apt 103,Orlando,FL,32809,Orange,28.472765,-81.378159,,,,,,,,,,,,,,,,
"5965-Winegard-Rd,-Apt-A,-Orlando,-FL-32809","5965 Winegard Rd, Apt A, Orlando, FL 32809",5965 Winegard Rd,Apt A,Orlando,FL,32809,Orange,28.470586,-81.382527,,,,,,,,,,,,,,,,
"428-W-Oak-Ridge-Rd,-Apt-103,-Orlando,-FL-32809","428 W Oak Ridge Rd, Apt 103, Orlando, FL 32809",428 W Oak Ridge Rd,Apt 103,Orlando,FL,32809,Orange,28.472763,-81.378945,,,,,,,,,,,,,,,,
"424-W-Oak-Ridge-Rd,-Apt-205,-Orlando,-FL-32809","424 W Oak Ridge Rd, Apt 205, Orlando, FL 32809",424 W Oak Ridge Rd,Apt 205,Orlando,FL,32809,Orange,28.472765,-81.378159,,,,,,,,,,,,,,,,
"206-W-Pierce-Ave,-Orlando,-FL-32809","206 W Pierce Ave, Orlando, FL 32809",206 W Pierce Ave,,Orlando,FL,32809,Orange,28.468287,-81.378914,Single Family,3.0,2.0,1476.0,1958.0,23-23-29-2480-01-060,14443.0,ELMERS ADDITION V/61 LOT 106,ELMERS ADD,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 67354}, '2023': {'year': 2023, 'value': 69375}}","{'2022': {'year': 2022, 'total': 799}, '2023': {'year': 2023, 'total': 847}}","{'names': ['Mancilla,fernando Trust'], 'type': 'Individual', 'mailingAddress': {'id': '206-W-Pierce-Ave,-Orlando,-FL-32809', 'formattedAddress': '206 W Pierce Ave, Orlando, FL 32809', 'addressLine1': '206 W Pierce Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"231-Trojan-St,-Orlando,-FL-32809","231 Trojan St, Orlando, FL 32809",231 Trojan St,,Orlando,FL,32809,Orange,28.469261,-81.378283,,,,,,,,,,,,,,,,
"109-W-Fillmore-Ave,-Orlando,-FL-32809","109 W Fillmore Ave, Orlando, FL 32809",109 W Fillmore Ave,,Orlando,FL,32809,Orange,28.469831,-81.377475,Single Family,2.0,1.0,1325.0,1957.0,23-23-29-1225-00-210,8839.0,CASTLE VILLA V/70 LOT 21,CASTLE VILLA,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Roll Composition', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 104702, 'land': 55000, 'improvements': 49702}, '2023': {'year': 2023, 'value': 119328, 'land': 55000, 'improvements': 64328}}","{'2022': {'year': 2022, 'total': 1850}, '2023': {'year': 2023, 'total': 2057}}","{'names': ['KIMBERLY J VALERIO'], 'mailingAddress': {'id': '2019-Montana-St,-Orlando,-FL-32803', 'formattedAddress': '2019 Montana St, Orlando, FL 32803', 'addressLine1': '2019 Montana St', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32803'}}",False,
"426-W-Oak-Ridge-Rd,-Apt-103,-Orlando,-FL-32809","426 W Oak Ridge Rd, Apt 103, Orlando, FL 32809",426 W Oak Ridge Rd,Apt 103,Orlando,FL,32809,Orange,28.472765,-81.378277,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-21,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 21, Orlando, FL 32809",229 W Lancaster Rd,Apt 21,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"5913-Nashua-Ave,-Orlando,-FL-32809","5913 Nashua Ave, Orlando, FL 32809",5913 Nashua Ave,,Orlando,FL,32809,Orange,28.471954,-81.379239,,,,,,,,,,,,,,,,
"426-W-Oak-Ridge-Rd,-Apt-110,-Orlando,-FL-32809","426 W Oak Ridge Rd, Apt 110, Orlando, FL 32809",426 W Oak Ridge Rd,Apt 110,Orlando,FL,32809,Orange,28.472765,-81.378277,,,,,,,,,,,,,,,,
"106-W-Oak-Ridge-Rd,-Orlando,-FL-32809","106 W Oak Ridge Rd, Orlando, FL 32809",106 W Oak Ridge Rd,,Orlando,FL,32809,Orange,28.472541,-81.376631,,,,,,,,,,,,,,,,
"422-W-Oak-Ridge-Rd,-Apt-103,-Orlando,-FL-32809","422 W Oak Ridge Rd, Apt 103, Orlando, FL 32809",422 W Oak Ridge Rd,Apt 103,Orlando,FL,32809,Orange,28.472754,-81.377976,,,,,,,,,,,,,,,,
"5917-Statler-Ave,-Orlando,-FL-32809","5917 Statler Ave, Orlando, FL 32809",5917 Statler Ave,,Orlando,FL,32809,Orange,28.471965,-81.378265,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-13,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 13, Orlando, FL 32809",229 W Lancaster Rd,Apt 13,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"6065-Statler-Ave,-Orlando,-FL-32809","6065 Statler Ave, Orlando, FL 32809",6065 Statler Ave,,Orlando,FL,32809,Orange,28.469642,-81.378602,,,,,,,,,,,,,,,,
"6049-Winegard-Rd,-Orlando,-FL-32809","6049 Winegard Rd, Orlando, FL 32809",6049 Winegard Rd,,Orlando,FL,32809,Orange,28.469299,-81.382439,,,,,,,,,,,,,,,,
"6328-Calypso-Dr,-Orlando,-FL-32809","6328 Calypso Dr, Orlando, FL 32809",6328 Calypso Dr,,Orlando,FL,32809,Orange,28.465814,-81.377384,,,,,,,,,,,,,,,,
"420-W-Oak-Ridge-Rd,-Apt-210,-Orlando,-FL-32809","420 W Oak Ridge Rd, Apt 210, Orlando, FL 32809",420 W Oak Ridge Rd,Apt 210,Orlando,FL,32809,Orange,28.472758,-81.377795,,,,,,,,,,,,,,,,
"5938-Nashua-Ave,-Orlando,-FL-32809","5938 Nashua Ave, Orlando, FL 32809",5938 Nashua Ave,,Orlando,FL,32809,Orange,28.47143,-81.379651,,,,,,,,,,,,,,,,
"6060-Nashua-Ave,-Orlando,-FL-32809","6060 Nashua Ave, Orlando, FL 32809",6060 Nashua Ave,,Orlando,FL,32809,Orange,28.469817,-81.379944,,,,,,,,,,,,,,,,
"6004-Nashua-Ave,-Orlando,-FL-32809","6004 Nashua Ave, Orlando, FL 32809",6004 Nashua Ave,,Orlando,FL,32809,Orange,28.470833,-81.379742,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-27,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 27, Orlando, FL 32809",229 W Lancaster Rd,Apt 27,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-15,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 15, Orlando, FL 32809",229 W Lancaster Rd,Apt 15,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"5917-Nashua-Ave,-Orlando,-FL-32809","5917 Nashua Ave, Orlando, FL 32809",5917 Nashua Ave,,Orlando,FL,32809,Orange,28.47175,-81.379226,,,,,,,,,,,,,,,,
"6001-Winegard-Rd,-Apt-B,-Orlando,-FL-32809","6001 Winegard Rd, Apt B, Orlando, FL 32809",6001 Winegard Rd,Apt B,Orlando,FL,32809,Orange,28.469931,-81.38249,,,,,,,,,,,,,,,,
"5929-Nashua-Ave,-Orlando,-FL-32809","5929 Nashua Ave, Orlando, FL 32809",5929 Nashua Ave,,Orlando,FL,32809,Orange,28.471646,-81.379207,,,,,,,,,,,,,,,,
"6056-Nashua-Ave,-Orlando,-FL-32809","6056 Nashua Ave, Orlando, FL 32809",6056 Nashua Ave,,Orlando,FL,32809,Orange,28.469914,-81.379938,,,,,,,,,,,,,,,,
"438-W-Oak-Ridge-Rd,-Apt-104,-Orlando,-FL-32809","438 W Oak Ridge Rd, Apt 104, Orlando, FL 32809",438 W Oak Ridge Rd,Apt 104,Orlando,FL,32809,Orange,28.470562,-81.381107,,,,,,,,,,,,,,,,
"6043-Winegard-Rd,-Apt-B,-Orlando,-FL-32809","6043 Winegard Rd, Apt B, Orlando, FL 32809",6043 Winegard Rd,Apt B,Orlando,FL,32809,Orange,28.469549,-81.382663,,,,,,,,,,,,,,,,
"6055-Winegard-Rd,-Orlando,-FL-32809","6055 Winegard Rd, Orlando, FL 32809",6055 Winegard Rd,,Orlando,FL,32809,Orange,28.469206,-81.382529,,,,,,,,,,,,,,,,
"5921-Statler-Ave,-Orlando,-FL-32809","5921 Statler Ave, Orlando, FL 32809",5921 Statler Ave,,Orlando,FL,32809,Orange,28.47178,-81.378276,,,,,,,,,,,,,,,,
"6005-Statler-Ave,-Orlando,-FL-32809","6005 Statler Ave, Orlando, FL 32809",6005 Statler Ave,,Orlando,FL,32809,Orange,28.470848,-81.378388,,,,,,,,,,,,,,,,
"5963-Winegard-Rd,-Apt-C,-Orlando,-FL-32809","5963 Winegard Rd, Apt C, Orlando, FL 32809",5963 Winegard Rd,Apt C,Orlando,FL,32809,Orange,28.47104,-81.382491,,,,,,,,,,,,,,,,
"428-W-Oak-Ridge-Rd,-Apt-102,-Orlando,-FL-32809","428 W Oak Ridge Rd, Apt 102, Orlando, FL 32809",428 W Oak Ridge Rd,Apt 102,Orlando,FL,32809,Orange,28.472763,-81.378945,,,,,,,,,,,,,,,,
"6045-Statler-Ave,-Orlando,-FL-32809","6045 Statler Ave, Orlando, FL 32809",6045 Statler Ave,,Orlando,FL,32809,Orange,28.470129,-81.378563,,,,,,,,,,,,,,,,
"6033-Statler-Ave,-Orlando,-FL-32809","6033 Statler Ave, Orlando, FL 32809",6033 Statler Ave,,Orlando,FL,32809,Orange,28.470237,-81.378582,,,,,,,,,,,,,,,,
"420-W-Oak-Ridge-Rd,-Apt-212,-Orlando,-FL-32809","420 W Oak Ridge Rd, Apt 212, Orlando, FL 32809",420 W Oak Ridge Rd,Apt 212,Orlando,FL,32809,Orange,28.472758,-81.377795,,,,,,,,,,,,,,,,
"6053-Statler-Ave,-Orlando,-FL-32809","6053 Statler Ave, Orlando, FL 32809",6053 Statler Ave,,Orlando,FL,32809,Orange,28.469929,-81.378407,,,,,,,,,,,,,,,,
"5941-Ozark-Ave,-Orlando,-FL-32809","5941 Ozark Ave, Orlando, FL 32809",5941 Ozark Ave,,Orlando,FL,32809,Orange,28.471077,-81.380045,,,,,,,,,,,,,,,,
"5937-Winegard-Rd,-Apt-B,-Orlando,-FL-32809","5937 Winegard Rd, Apt B, Orlando, FL 32809",5937 Winegard Rd,Apt B,Orlando,FL,32809,Orange,28.471287,-81.382557,Condo,,,,,,,,,,,,,,,
"6012-Statler-Ave,-Orlando,-FL-32809","6012 Statler Ave, Orlando, FL 32809",6012 Statler Ave,,Orlando,FL,32809,Orange,28.470835,-81.378992,,,,,,,,,,,,,,,,
"5910-Nomad-Ave,-Orlando,-FL-32809","5910 Nomad Ave, Orlando, FL 32809",5910 Nomad Ave,,Orlando,FL,32809,Orange,28.472049,-81.377723,,,,,,,,,,,,,,,,
"6005-Winegard-Rd,-Apt-B,-Orlando,-FL-32809","6005 Winegard Rd, Apt B, Orlando, FL 32809",6005 Winegard Rd,Apt B,Orlando,FL,32809,Orange,28.469939,-81.382802,,,,,,,,,,,,,,,,
"5963-Winegard-Rd,-Apt-B,-Orlando,-FL-32809","5963 Winegard Rd, Apt B, Orlando, FL 32809",5963 Winegard Rd,Apt B,Orlando,FL,32809,Orange,28.47104,-81.382491,,,,,,,,,,,,,,,,
"420-W-Oak-Ridge-Rd,-Apt-109,-Orlando,-FL-32809","420 W Oak Ridge Rd, Apt 109, Orlando, FL 32809",420 W Oak Ridge Rd,Apt 109,Orlando,FL,32809,Orange,28.472758,-81.377795,,,,,,,,,,,,,,,,
"5917-Nomad-Ave,-Orlando,-FL-32809","5917 Nomad Ave, Orlando, FL 32809",5917 Nomad Ave,,Orlando,FL,32809,Orange,28.47201,-81.377017,,,,,,,,,,,,,,,,
"5944-Statler-Ave,-Orlando,-FL-32809","5944 Statler Ave, Orlando, FL 32809",5944 Statler Ave,,Orlando,FL,32809,Orange,28.471361,-81.378655,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-25,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 25, Orlando, FL 32809",229 W Lancaster Rd,Apt 25,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"239-Trojan-St,-Orlando,-FL-32809","239 Trojan St, Orlando, FL 32809",239 Trojan St,,Orlando,FL,32809,Orange,28.469268,-81.378563,,,,,,,,,,,,,,,,
"6039-Winegard-Rd,-Apt-B,-Orlando,-FL-32809","6039 Winegard Rd, Apt B, Orlando, FL 32809",6039 Winegard Rd,Apt B,Orlando,FL,32809,Orange,28.469537,-81.382922,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-23,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 23, Orlando, FL 32809",229 W Lancaster Rd,Apt 23,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"5925-Statler-Ave,-Orlando,-FL-32809","5925 Statler Ave, Orlando, FL 32809",5925 Statler Ave,,Orlando,FL,32809,Orange,28.471764,-81.378058,,,,,,,,,,,,,,,,
"5937-Winegard-Rd,-Apt-A,-Orlando,-FL-32809","5937 Winegard Rd, Apt A, Orlando, FL 32809",5937 Winegard Rd,Apt A,Orlando,FL,32809,Orange,28.471287,-81.382557,,,,,,,,,,,,,,,,
"229-W-Lancaster-Rd,-Apt-26,-Orlando,-FL-32809","229 W Lancaster Rd, Apt 26, Orlando, FL 32809",229 W Lancaster Rd,Apt 26,Orlando,FL,32809,Orange,28.465826,-81.379314,,,,,,,,,,,,,,,,
"6080-Statler-Ave,-Orlando,-FL-32809","6080 Statler Ave, Orlando, FL 32809",6080 Statler Ave,,Orlando,FL,32809,Orange,28.469531,-81.378972,,,,,,,,,,,,,,,,
