id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,yearBuilt,bedrooms,bathrooms,squareFootage,assessorID,features,lotSize,legalDescription,subdivision,zoning,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa,lastSalePrice
"2251-Trail-Blazer-Blvd,-Apt-105,-Orlando,-FL-32839","2251 Trail Blazer Blvd, Apt 105, Orlando, FL 32839",2251 Trail Blazer Blvd,Apt 105,Orlando,FL,32839,Orange,28.483544,-81.407393,,,,,,,,,,,,,,,,,
"2025-Rivertree-Cir,-Apt-306,-Orlando,-FL-32839","2025 Rivertree Cir, Apt 306, Orlando, FL 32839",2025 Rivertree Cir,Apt 306,Orlando,FL,32839,Orange,28.482428,-81.408314,,,,,,,,,,,,,,,,,
"1916-Cabo-San-Lucas-Dr,-Apt-202,-Orlando,-FL-32839","1916 Cabo San Lucas Dr, Apt 202, Orlando, FL 32839",1916 Cabo San Lucas Dr,Apt 202,Orlando,FL,32839,Orange,28.484845,-81.406478,,,,,,,,,,,,,,,,,
"5301-Pointe-Vista-Cir,-Apt-307,-Orlando,-FL-32839","5301 Pointe Vista Cir, Apt 307, Orlando, FL 32839",5301 Pointe Vista Cir,Apt 307,Orlando,FL,32839,Orange,28.484788,-81.406507,,,,,,,,,,,,,,,,,
"1916-Cabo-San-Lucas-Dr,-Apt-306,-Orlando,-FL-32839","1916 Cabo San Lucas Dr, Apt 306, Orlando, FL 32839",1916 Cabo San Lucas Dr,Apt 306,Orlando,FL,32839,Orange,28.484845,-81.406478,,,,,,,,,,,,,,,,,
"2049-Rivertree-Cir,-Apt-303,-Orlando,-FL-32839","2049 Rivertree Cir, Apt 303, Orlando, FL 32839",2049 Rivertree Cir,Apt 303,Orlando,FL,32839,Orange,28.482591,-81.407108,,,,,,,,,,,,,,,,,
"5315-Pointe-Vista-Cir,-Apt-107,-Orlando,-FL-32839","5315 Pointe Vista Cir, Apt 107, Orlando, FL 32839",5315 Pointe Vista Cir,Apt 107,Orlando,FL,32839,Orange,28.484399,-81.406576,,,,,,,,,,,,,,,,,
"2175-Rivertree-Cir,-Apt-303,-Orlando,-FL-32839","2175 Rivertree Cir, Apt 303, Orlando, FL 32839",2175 Rivertree Cir,Apt 303,Orlando,FL,32839,Orange,28.481199,-81.408361,,,,,,,,,,,,,,,,,
"2037-Cabo-San-Lucas-Dr,-Apt-206,-Orlando,-FL-32839","2037 Cabo San Lucas Dr, Apt 206, Orlando, FL 32839",2037 Cabo San Lucas Dr,Apt 206,Orlando,FL,32839,Orange,28.48527,-81.408674,,,,,,,,,,,,,,,,,
"2163-Rivertree-Cir,-Apt-107,-Orlando,-FL-32839","2163 Rivertree Cir, Apt 107, Orlando, FL 32839",2163 Rivertree Cir,Apt 107,Orlando,FL,32839,Orange,28.4812,-81.407757,,,,,,,,,,,,,,,,,
"5460-Fitness-Cir,-Apt-201,-Orlando,-FL-32839","5460 Fitness Cir, Apt 201, Orlando, FL 32839",5460 Fitness Cir,Apt 201,Orlando,FL,32839,Orange,28.483232,-81.408133,,,,,,,,,,,,,,,,,
"2175-Rivertree-Cir,-Apt-207,-Orlando,-FL-32839","2175 Rivertree Cir, Apt 207, Orlando, FL 32839",2175 Rivertree Cir,Apt 207,Orlando,FL,32839,Orange,28.481199,-81.408361,,,,,,,,,,,,,,,,,
"2037-Cabo-San-Lucas-Dr,-Apt-103,-Orlando,-FL-32839","2037 Cabo San Lucas Dr, Apt 103, Orlando, FL 32839",2037 Cabo San Lucas Dr,Apt 103,Orlando,FL,32839,Orange,28.48527,-81.408674,,,,,,,,,,,,,,,,,
"2139-Rivertree-Cir,-Apt-106,-Orlando,-FL-32839","2139 Rivertree Cir, Apt 106, Orlando, FL 32839",2139 Rivertree Cir,Apt 106,Orlando,FL,32839,Orange,28.481237,-81.406575,,,,,,,,,,,,,,,,,
"2049-Rivertree-Cir,-Apt-105,-Orlando,-FL-32839","2049 Rivertree Cir, Apt 105, Orlando, FL 32839",2049 Rivertree Cir,Apt 105,Orlando,FL,32839,Orange,28.482591,-81.407108,,,,,,,,,,,,,,,,,
"2151-Rivertree-Cir,-Apt-306,-Orlando,-FL-32839","2151 Rivertree Cir, Apt 306, Orlando, FL 32839",2151 Rivertree Cir,Apt 306,Orlando,FL,32839,Orange,28.481215,-81.407154,,,,,,,,,,,,,,,,,
"5448-Fitness-Cir,-Apt-104,-Orlando,-FL-32839","5448 Fitness Cir, Apt 104, Orlando, FL 32839",5448 Fitness Cir,Apt 104,Orlando,FL,32839,Orange,28.483257,-81.407431,,,,,,,,,,,,,,,,,
"5339-Pointe-Vista-Cir,-Apt-205,-Orlando,-FL-32839","5339 Pointe Vista Cir, Apt 205, Orlando, FL 32839",5339 Pointe Vista Cir,Apt 205,Orlando,FL,32839,Orange,28.483846,-81.406912,,,,,,,,,,,,,,,,,
"2012-Cabo-San-Lucas-Dr,-Apt-202,-Orlando,-FL-32839","2012 Cabo San Lucas Dr, Apt 202, Orlando, FL 32839",2012 Cabo San Lucas Dr,Apt 202,Orlando,FL,32839,Orange,28.486038,-81.408677,,,,,,,,,,,,,,,,,
"5424-Fitness-Cir,-Apt-102,-Orlando,-FL-32839","5424 Fitness Cir, Apt 102, Orlando, FL 32839",5424 Fitness Cir,Apt 102,Orlando,FL,32839,Orange,28.484486,-81.407406,,,,,,,,,,,,,,,,,
"2037-Cabo-San-Lucas-Dr,-Apt-102,-Orlando,-FL-32839","2037 Cabo San Lucas Dr, Apt 102, Orlando, FL 32839",2037 Cabo San Lucas Dr,Apt 102,Orlando,FL,32839,Orange,28.48527,-81.408674,,,,,,,,,,,,,,,,,
"5425-Cross-Creek-Dr,-Apt-206,-Orlando,-FL-32839","5425 Cross Creek Dr, Apt 206, Orlando, FL 32839",5425 Cross Creek Dr,Apt 206,Orlando,FL,32839,Orange,28.481563,-81.406593,,,,,,,,,,,,,,,,,
"2163-Rivertree-Cir,-Apt-204,-Orlando,-FL-32839","2163 Rivertree Cir, Apt 204, Orlando, FL 32839",2163 Rivertree Cir,Apt 204,Orlando,FL,32839,Orange,28.4812,-81.407757,,,,,,,,,,,,,,,,,
"1901-Cabo-San-Lucas-Dr,-Apt-204,-Orlando,-FL-32839","1901 Cabo San Lucas Dr, Apt 204, Orlando, FL 32839",1901 Cabo San Lucas Dr,Apt 204,Orlando,FL,32839,Orange,28.484843,-81.406479,,,,,,,,,,,,,,,,,
"2048-Americana-Blvd,-Orlando,-FL-32839","2048 Americana Blvd, Orlando, FL 32839",2048 Americana Blvd,,Orlando,FL,32839,Orange,28.485995,-81.407077,,,,,,,,,,,,,,,,,
"5472-Fitness-Cir,-Apt-105,-Orlando,-FL-32839","5472 Fitness Cir, Apt 105, Orlando, FL 32839",5472 Fitness Cir,Apt 105,Orlando,FL,32839,Orange,28.483198,-81.408832,,,,,,,,,,,,,,,,,
"5426-Cross-Creek-Dr,-Apt-201,-Orlando,-FL-32839","5426 Cross Creek Dr, Apt 201, Orlando, FL 32839",5426 Cross Creek Dr,Apt 201,Orlando,FL,32839,Orange,28.481595,-81.406607,,,,,,,,,,,,,,,,,
"2275-Trail-Blazer-Blvd,-Apt-101,-Orlando,-FL-32839","2275 Trail Blazer Blvd, Apt 101, Orlando, FL 32839",2275 Trail Blazer Blvd,Apt 101,Orlando,FL,32839,Orange,28.48457,-81.407812,,,,,,,,,,,,,,,,,
"2000-Cabo-San-Lucas-Dr,-Apt-108,-Orlando,-FL-32839","2000 Cabo San Lucas Dr, Apt 108, Orlando, FL 32839",2000 Cabo San Lucas Dr,Apt 108,Orlando,FL,32839,Orange,28.485764,-81.408677,,,,,,,,,,,,,,,,,
"1916-Cabo-San-Lucas-Dr,-Apt-302,-Orlando,-FL-32839","1916 Cabo San Lucas Dr, Apt 302, Orlando, FL 32839",1916 Cabo San Lucas Dr,Apt 302,Orlando,FL,32839,Orange,28.484845,-81.406478,,,,,,,,,,,,,,,,,
"2163-Rivertree-Cir,-Apt-102,-Orlando,-FL-32839","2163 Rivertree Cir, Apt 102, Orlando, FL 32839",2163 Rivertree Cir,Apt 102,Orlando,FL,32839,Orange,28.4812,-81.407757,,,,,,,,,,,,,,,,,
"2251-Trail-Blazer-Blvd,-Apt-107,-Orlando,-FL-32839","2251 Trail Blazer Blvd, Apt 107, Orlando, FL 32839",2251 Trail Blazer Blvd,Apt 107,Orlando,FL,32839,Orange,28.483544,-81.407393,,,,,,,,,,,,,,,,,
"2025-Rivertree-Cir,-Apt-201,-Orlando,-FL-32839","2025 Rivertree Cir, Apt 201, Orlando, FL 32839",2025 Rivertree Cir,Apt 201,Orlando,FL,32839,Orange,28.482428,-81.408314,,,,,,,,,,,,,,,,,
"2036-Cabo-San-Lucas-Dr,-Apt-103,-Orlando,-FL-32839","2036 Cabo San Lucas Dr, Apt 103, Orlando, FL 32839",2036 Cabo San Lucas Dr,Apt 103,Orlando,FL,32839,Orange,28.485961,-81.408144,,,,,,,,,,,,,,,,,
"5301-Pointe-Vista-Cir,-Apt-204,-Orlando,-FL-32839","5301 Pointe Vista Cir, Apt 204, Orlando, FL 32839",5301 Pointe Vista Cir,Apt 204,Orlando,FL,32839,Orange,28.484788,-81.406507,,,,,,,,,,,,,,,,,
"5401-Cross-Creek-Dr,-Apt-106,-Orlando,-FL-32839","5401 Cross Creek Dr, Apt 106, Orlando, FL 32839",5401 Cross Creek Dr,Apt 106,Orlando,FL,32839,Orange,28.481233,-81.406634,,,,,,,,,,,,,,,,,
"2127-Rivertree-Cir,-Apt-105,-Orlando,-FL-32839","2127 Rivertree Cir, Apt 105, Orlando, FL 32839",2127 Rivertree Cir,Apt 105,Orlando,FL,32839,Orange,28.481245,-81.405878,,,,,,,,,,,,,,,,,
"2049-Rivertree-Cir,-Apt-103,-Orlando,-FL-32839","2049 Rivertree Cir, Apt 103, Orlando, FL 32839",2049 Rivertree Cir,Apt 103,Orlando,FL,32839,Orange,28.482591,-81.407108,,,,,,,,,,,,,,,,,
"1916-Cabo-San-Lucas-Dr,-Apt-206,-Orlando,-FL-32839","1916 Cabo San Lucas Dr, Apt 206, Orlando, FL 32839",1916 Cabo San Lucas Dr,Apt 206,Orlando,FL,32839,Orange,28.484845,-81.406478,,,,,,,,,,,,,,,,,
"2013-Rivertree-Cir,-Apt-303,-Orlando,-FL-32839","2013 Rivertree Cir, Apt 303, Orlando, FL 32839",2013 Rivertree Cir,Apt 303,Orlando,FL,32839,Orange,28.482311,-81.408894,,,,,,,,,,,,,,,,,
"5448-Fitness-Cir,-Apt-207,-Orlando,-FL-32839","5448 Fitness Cir, Apt 207, Orlando, FL 32839",5448 Fitness Cir,Apt 207,Orlando,FL,32839,Orange,28.483257,-81.407431,,,,,,,,,,,,,,,,,
"2037-Rivertree-Cir,-Apt-104,-Orlando,-FL-32839","2037 Rivertree Cir, Apt 104, Orlando, FL 32839",2037 Rivertree Cir,Apt 104,Orlando,FL,32839,Orange,28.482508,-81.407706,,,,,,,,,,,,,,,,,
"5327-Pointe-Vista-Cir,-Apt-102,-Orlando,-FL-32839","5327 Pointe Vista Cir, Apt 102, Orlando, FL 32839",5327 Pointe Vista Cir,Apt 102,Orlando,FL,32839,Orange,28.484091,-81.406677,,,,,,,,,,,,,,,,,
"5436-Fitness-Cir,-Apt-206,-Orlando,-FL-32839","5436 Fitness Cir, Apt 206, Orlando, FL 32839",5436 Fitness Cir,Apt 206,Orlando,FL,32839,Orange,28.483858,-81.407393,,,,,,,,,,,,,,,,,
"5339-Pointe-Vista-Cir,-Apt-203,-Orlando,-FL-32839","5339 Pointe Vista Cir, Apt 203, Orlando, FL 32839",5339 Pointe Vista Cir,Apt 203,Orlando,FL,32839,Orange,28.483846,-81.406912,,,,,,,,,,,,,,,,,
"2151-Rivertree-Cir,-Apt-204,-Orlando,-FL-32839","2151 Rivertree Cir, Apt 204, Orlando, FL 32839",2151 Rivertree Cir,Apt 204,Orlando,FL,32839,Orange,28.481215,-81.407154,,,,,,,,,,,,,,,,,
"2013-Rivertree-Cir,-Apt-206,-Orlando,-FL-32839","2013 Rivertree Cir, Apt 206, Orlando, FL 32839",2013 Rivertree Cir,Apt 206,Orlando,FL,32839,Orange,28.482311,-81.408894,,,,,,,,,,,,,,,,,
"2025-Cabo-San-Lucas-Dr,-Apt-205,-Orlando,-FL-32839","2025 Cabo San Lucas Dr, Apt 205, Orlando, FL 32839",2025 Cabo San Lucas Dr,Apt 205,Orlando,FL,32839,Orange,28.48556,-81.408674,,,,,,,,,,,,,,,,,
"2163-Rivertree-Cir,-Apt-306,-Orlando,-FL-32839","2163 Rivertree Cir, Apt 306, Orlando, FL 32839",2163 Rivertree Cir,Apt 306,Orlando,FL,32839,Orange,28.4812,-81.407757,,,,,,,,,,,,,,,,,
"5339-Pointe-Vista-Cir,-Apt-104,-Orlando,-FL-32839","5339 Pointe Vista Cir, Apt 104, Orlando, FL 32839",5339 Pointe Vista Cir,Apt 104,Orlando,FL,32839,Orange,28.483846,-81.406912,,,,,,,,,,,,,,,,,
"2139-Rivertree-Cir,-Apt-104,-Orlando,-FL-32839","2139 Rivertree Cir, Apt 104, Orlando, FL 32839",2139 Rivertree Cir,Apt 104,Orlando,FL,32839,Orange,28.481237,-81.406575,,,,,,,,,,,,,,,,,
"2151-Rivertree-Cir,-Apt-208,-Orlando,-FL-32839","2151 Rivertree Cir, Apt 208, Orlando, FL 32839",2151 Rivertree Cir,Apt 208,Orlando,FL,32839,Orange,28.481215,-81.407154,,,,,,,,,,,,,,,,,
"1916-Cabo-San-Lucas-Dr,-Apt-307,-Orlando,-FL-32839","1916 Cabo San Lucas Dr, Apt 307, Orlando, FL 32839",1916 Cabo San Lucas Dr,Apt 307,Orlando,FL,32839,Orange,28.484845,-81.406478,,,,,,,,,,,,,,,,,
"2000-Cabo-San-Lucas-Dr,-Apt-203,-Orlando,-FL-32839","2000 Cabo San Lucas Dr, Apt 203, Orlando, FL 32839",2000 Cabo San Lucas Dr,Apt 203,Orlando,FL,32839,Orange,28.485764,-81.408677,,,,,,,,,,,,,,,,,
"2037-Rivertree-Cir,-Apt-208,-Orlando,-FL-32839","2037 Rivertree Cir, Apt 208, Orlando, FL 32839",2037 Rivertree Cir,Apt 208,Orlando,FL,32839,Orange,28.482508,-81.407706,,,,,,,,,,,,,,,,,
"5460-Fitness-Cir,-Apt-206,-Orlando,-FL-32839","5460 Fitness Cir, Apt 206, Orlando, FL 32839",5460 Fitness Cir,Apt 206,Orlando,FL,32839,Orange,28.483232,-81.408133,,,,,,,,,,,,,,,,,
"5426-Cross-Creek-Dr,-Apt-202,-Orlando,-FL-32839","5426 Cross Creek Dr, Apt 202, Orlando, FL 32839",5426 Cross Creek Dr,Apt 202,Orlando,FL,32839,Orange,28.481595,-81.406607,,,,,,,,,,,,,,,,,
"5400-Fitness-Cir,-Apt-103,-Orlando,-FL-32839","5400 Fitness Cir, Apt 103, Orlando, FL 32839",5400 Fitness Cir,Apt 103,Orlando,FL,32839,Orange,28.484369,-81.407577,,,,,,,,,,,,,,,,,
"5412-Cross-Creek-Dr,-Apt-303,-Orlando,-FL-32839","5412 Cross Creek Dr, Apt 303, Orlando, FL 32839",5412 Cross Creek Dr,Apt 303,Orlando,FL,32839,Orange,28.481407,-81.406634,,,,,,,,,,,,,,,,,
"5405-Pointe-Vista-Cir,-Apt-307,-Orlando,-FL-32839","5405 Pointe Vista Cir, Apt 307, Orlando, FL 32839",5405 Pointe Vista Cir,Apt 307,Orlando,FL,32839,Orange,28.48327,-81.405513,,,,,,,,,,,,,,,,,
"2012-Cabo-San-Lucas-Dr,-Apt-308,-Orlando,-FL-32839","2012 Cabo San Lucas Dr, Apt 308, Orlando, FL 32839",2012 Cabo San Lucas Dr,Apt 308,Orlando,FL,32839,Orange,28.486038,-81.408677,,,,,,,,,,,,,,,,,
"1916-Cabo-San-Lucas-Dr,-Apt-207,-Orlando,-FL-32839","1916 Cabo San Lucas Dr, Apt 207, Orlando, FL 32839",1916 Cabo San Lucas Dr,Apt 207,Orlando,FL,32839,Orange,28.484845,-81.406478,,,,,,,,,,,,,,,,,
"1901-Cabo-San-Lucas-Dr,-Apt-101,-Orlando,-FL-32839","1901 Cabo San Lucas Dr, Apt 101, Orlando, FL 32839",1901 Cabo San Lucas Dr,Apt 101,Orlando,FL,32839,Orange,28.484843,-81.406479,,,,,,,,,,,,,,,,,
"2037-Rivertree-Cir,-Apt-302,-Orlando,-FL-32839","2037 Rivertree Cir, Apt 302, Orlando, FL 32839",2037 Rivertree Cir,Apt 302,Orlando,FL,32839,Orange,28.482508,-81.407706,,,,,,,,,,,,,,,,,
"5412-Fitness-Cir,-Apt-104,-Orlando,-FL-32839","5412 Fitness Cir, Apt 104, Orlando, FL 32839",5412 Fitness Cir,Apt 104,Orlando,FL,32839,Orange,28.483992,-81.40778,,,,,,,,,,,,,,,,,
"2012-Cabo-San-Lucas-Dr,-Apt-102,-Orlando,-FL-32839","2012 Cabo San Lucas Dr, Apt 102, Orlando, FL 32839",2012 Cabo San Lucas Dr,Apt 102,Orlando,FL,32839,Orange,28.486038,-81.408677,,,,,,,,,,,,,,,,,
"2036-Cabo-San-Lucas-Dr,-Apt-102,-Orlando,-FL-32839","2036 Cabo San Lucas Dr, Apt 102, Orlando, FL 32839",2036 Cabo San Lucas Dr,Apt 102,Orlando,FL,32839,Orange,28.485961,-81.408144,,,,,,,,,,,,,,,,,
"2044-Americana-Blvd,-Orlando,-FL-32839","2044 Americana Blvd, Orlando, FL 32839",2044 Americana Blvd,,Orlando,FL,32839,Orange,28.485792,-81.407023,,,,,,,,,,,,,,,,,
"2025-Cabo-San-Lucas-Dr,-Apt-106,-Orlando,-FL-32839","2025 Cabo San Lucas Dr, Apt 106, Orlando, FL 32839",2025 Cabo San Lucas Dr,Apt 106,Orlando,FL,32839,Orange,28.48556,-81.408674,,,,,,,,,,,,,,,,,
"5339-Pointe-Vista-Cir,-Apt-105,-Orlando,-FL-32839","5339 Pointe Vista Cir, Apt 105, Orlando, FL 32839",5339 Pointe Vista Cir,Apt 105,Orlando,FL,32839,Orange,28.483846,-81.406912,,,,,,,,,,,,,,,,,
"2073-Rivertree-Cir,-Apt-102,-Orlando,-FL-32839","2073 Rivertree Cir, Apt 102, Orlando, FL 32839",2073 Rivertree Cir,Apt 102,Orlando,FL,32839,Orange,28.482733,-81.405853,,,,,,,,,,,,,,,,,
"2013-Rivertree-Cir,-Apt-104,-Orlando,-FL-32839","2013 Rivertree Cir, Apt 104, Orlando, FL 32839",2013 Rivertree Cir,Apt 104,Orlando,FL,32839,Orange,28.482311,-81.408894,,,,,,,,,,,,,,,,,
"5412-Fitness-Cir,-Apt-302,-Orlando,-FL-32839","5412 Fitness Cir, Apt 302, Orlando, FL 32839",5412 Fitness Cir,Apt 302,Orlando,FL,32839,Orange,28.483992,-81.40778,,,,,,,,,,,,,,,,,
"2175-Rivertree-Cir,-Apt-106,-Orlando,-FL-32839","2175 Rivertree Cir, Apt 106, Orlando, FL 32839",2175 Rivertree Cir,Apt 106,Orlando,FL,32839,Orange,28.481199,-81.408361,,,,,,,,,,,,,,,,,
"2251-Trail-Blazer-Blvd,-Apt-202,-Orlando,-FL-32839","2251 Trail Blazer Blvd, Apt 202, Orlando, FL 32839",2251 Trail Blazer Blvd,Apt 202,Orlando,FL,32839,Orange,28.483544,-81.407393,,,,,,,,,,,,,,,,,
"5436-Fitness-Cir,-Apt-201,-Orlando,-FL-32839","5436 Fitness Cir, Apt 201, Orlando, FL 32839",5436 Fitness Cir,Apt 201,Orlando,FL,32839,Orange,28.483858,-81.407393,,,,,,,,,,,,,,,,,
"5460-Fitness-Cir,-Apt-302,-Orlando,-FL-32839","5460 Fitness Cir, Apt 302, Orlando, FL 32839",5460 Fitness Cir,Apt 302,Orlando,FL,32839,Orange,28.483232,-81.408133,,,,,,,,,,,,,,,,,
"2036-Cabo-San-Lucas-Dr,-Apt-206,-Orlando,-FL-32839","2036 Cabo San Lucas Dr, Apt 206, Orlando, FL 32839",2036 Cabo San Lucas Dr,Apt 206,Orlando,FL,32839,Orange,28.485961,-81.408144,,,,,,,,,,,,,,,,,
"5425-Cross-Creek-Dr,-Apt-207,-Orlando,-FL-32839","5425 Cross Creek Dr, Apt 207, Orlando, FL 32839",5425 Cross Creek Dr,Apt 207,Orlando,FL,32839,Orange,28.481563,-81.406593,,,,,,,,,,,,,,,,,
"2024-Cabo-San-Lucas-Dr,-Apt-205,-Orlando,-FL-32839","2024 Cabo San Lucas Dr, Apt 205, Orlando, FL 32839",2024 Cabo San Lucas Dr,Apt 205,Orlando,FL,32839,Orange,28.48609,-81.408433,,,,,,,,,,,,,,,,,
"2251-Trail-Blazer-Blvd,-Apt-303,-Orlando,-FL-32839","2251 Trail Blazer Blvd, Apt 303, Orlando, FL 32839",2251 Trail Blazer Blvd,Apt 303,Orlando,FL,32839,Orange,28.483544,-81.407393,,,,,,,,,,,,,,,,,
"2139-Rivertree-Cir,-Apt-207,-Orlando,-FL-32839","2139 Rivertree Cir, Apt 207, Orlando, FL 32839",2139 Rivertree Cir,Apt 207,Orlando,FL,32839,Orange,28.481237,-81.406575,,,,,,,,,,,,,,,,,
"2025-Rivertree-Cir,-Apt-203,-Orlando,-FL-32839","2025 Rivertree Cir, Apt 203, Orlando, FL 32839",2025 Rivertree Cir,Apt 203,Orlando,FL,32839,Orange,28.482428,-81.408314,,,,,,,,,,,,,,,,,
"1915-Cabo-San-Lucas-Dr,-Apt-202,-Orlando,-FL-32839","1915 Cabo San Lucas Dr, Apt 202, Orlando, FL 32839",1915 Cabo San Lucas Dr,Apt 202,Orlando,FL,32839,Orange,28.485037,-81.407279,,,,,,,,,,,,,,,,,
"2025-Cabo-San-Lucas-Dr,-Apt-101,-Orlando,-FL-32839","2025 Cabo San Lucas Dr, Apt 101, Orlando, FL 32839",2025 Cabo San Lucas Dr,Apt 101,Orlando,FL,32839,Orange,28.48556,-81.408674,,,,,,,,,,,,,,,,,
"2012-Cabo-San-Lucas-Dr,-Apt-302,-Orlando,-FL-32839","2012 Cabo San Lucas Dr, Apt 302, Orlando, FL 32839",2012 Cabo San Lucas Dr,Apt 302,Orlando,FL,32839,Orange,28.486038,-81.408677,,,,,,,,,,,,,,,,,
"5301-Pointe-Vista-Cir,-Apt-104,-Orlando,-FL-32839","5301 Pointe Vista Cir, Apt 104, Orlando, FL 32839",5301 Pointe Vista Cir,Apt 104,Orlando,FL,32839,Orange,28.484788,-81.406507,,,,,,,,,,,,,,,,,
"2251-Trail-Blazer-Blvd,-Apt-103,-Orlando,-FL-32839","2251 Trail Blazer Blvd, Apt 103, Orlando, FL 32839",2251 Trail Blazer Blvd,Apt 103,Orlando,FL,32839,Orange,28.483544,-81.407393,,,,,,,,,,,,,,,,,
"2275-Trail-Blazer-Blvd,-Apt-102,-Orlando,-FL-32839","2275 Trail Blazer Blvd, Apt 102, Orlando, FL 32839",2275 Trail Blazer Blvd,Apt 102,Orlando,FL,32839,Orange,28.48457,-81.407812,,,,,,,,,,,,,,,,,
"5339-Pointe-Vista-Cir,-Apt-201,-Orlando,-FL-32839","5339 Pointe Vista Cir, Apt 201, Orlando, FL 32839",5339 Pointe Vista Cir,Apt 201,Orlando,FL,32839,Orange,28.483846,-81.406912,,,,,,,,,,,,,,,,,
"2025-Rivertree-Cir,-Apt-202,-Orlando,-FL-32839","2025 Rivertree Cir, Apt 202, Orlando, FL 32839",2025 Rivertree Cir,Apt 202,Orlando,FL,32839,Orange,28.482428,-81.408314,,,,,,,,,,,,,,,,,
"2139-Rivertree-Cir,-Apt-303,-Orlando,-FL-32839","2139 Rivertree Cir, Apt 303, Orlando, FL 32839",2139 Rivertree Cir,Apt 303,Orlando,FL,32839,Orange,28.481237,-81.406575,,,,,,,,,,,,,,,,,
"5412-Cross-Creek-Dr,-Apt-106,-Orlando,-FL-32839","5412 Cross Creek Dr, Apt 106, Orlando, FL 32839",5412 Cross Creek Dr,Apt 106,Orlando,FL,32839,Orange,28.481407,-81.406634,,,,,,,,,,,,,,,,,
"5484-Fitness-Cir,-Apt-107,-Orlando,-FL-32839","5484 Fitness Cir, Apt 107, Orlando, FL 32839",5484 Fitness Cir,Apt 107,Orlando,FL,32839,Orange,28.483821,-81.408676,,,,,,,,,,,,,,,,,
"2127-Rivertree-Cir,-Apt-108,-Orlando,-FL-32839","2127 Rivertree Cir, Apt 108, Orlando, FL 32839",2127 Rivertree Cir,Apt 108,Orlando,FL,32839,Orange,28.481245,-81.405878,,,,,,,,,,,,,,,,,
"2025-Rivertree-Cir,-Apt-208,-Orlando,-FL-32839","2025 Rivertree Cir, Apt 208, Orlando, FL 32839",2025 Rivertree Cir,Apt 208,Orlando,FL,32839,Orange,28.482428,-81.408314,,,,,,,,,,,,,,,,,
"2151-Rivertree-Cir,-Apt-201,-Orlando,-FL-32839","2151 Rivertree Cir, Apt 201, Orlando, FL 32839",2151 Rivertree Cir,Apt 201,Orlando,FL,32839,Orange,28.481215,-81.407154,,,,,,,,,,,,,,,,,
"5401-Cross-Creek-Dr,-Apt-207,-Orlando,-FL-32839","5401 Cross Creek Dr, Apt 207, Orlando, FL 32839",5401 Cross Creek Dr,Apt 207,Orlando,FL,32839,Orange,28.481233,-81.406634,,,,,,,,,,,,,,,,,
"2025-Rivertree-Cir,-Apt-207,-Orlando,-FL-32839","2025 Rivertree Cir, Apt 207, Orlando, FL 32839",2025 Rivertree Cir,Apt 207,Orlando,FL,32839,Orange,28.482428,-81.408314,,,,,,,,,,,,,,,,,
"5484-Fitness-Cir,-Apt-208,-Orlando,-FL-32839","5484 Fitness Cir, Apt 208, Orlando, FL 32839",5484 Fitness Cir,Apt 208,Orlando,FL,32839,Orange,28.483821,-81.408676,,,,,,,,,,,,,,,,,
"2073-Rivertree-Cir,-Apt-306,-Orlando,-FL-32839","2073 Rivertree Cir, Apt 306, Orlando, FL 32839",2073 Rivertree Cir,Apt 306,Orlando,FL,32839,Orange,28.482733,-81.405853,,,,,,,,,,,,,,,,,
"1901-Cabo-San-Lucas-Dr,-Apt-207,-Orlando,-FL-32839","1901 Cabo San Lucas Dr, Apt 207, Orlando, FL 32839",1901 Cabo San Lucas Dr,Apt 207,Orlando,FL,32839,Orange,28.484843,-81.406479,,,,,,,,,,,,,,,,,
"5412-Cross-Creek-Dr,-Apt-108,-Orlando,-FL-32839","5412 Cross Creek Dr, Apt 108, Orlando, FL 32839",5412 Cross Creek Dr,Apt 108,Orlando,FL,32839,Orange,28.481407,-81.406634,,,,,,,,,,,,,,,,,
"2012-Cabo-San-Lucas-Dr,-Apt-301,-Orlando,-FL-32839","2012 Cabo San Lucas Dr, Apt 301, Orlando, FL 32839",2012 Cabo San Lucas Dr,Apt 301,Orlando,FL,32839,Orange,28.486038,-81.408677,,,,,,,,,,,,,,,,,
"5436-Fitness-Cir,-Apt-103,-Orlando,-FL-32839","5436 Fitness Cir, Apt 103, Orlando, FL 32839",5436 Fitness Cir,Apt 103,Orlando,FL,32839,Orange,28.483858,-81.407393,,,,,,,,,,,,,,,,,
"2127-Rivertree-Cir,-Apt-101,-Orlando,-FL-32839","2127 Rivertree Cir, Apt 101, Orlando, FL 32839",2127 Rivertree Cir,Apt 101,Orlando,FL,32839,Orange,28.481245,-81.405878,,,,,,,,,,,,,,,,,
"Holden-Ave,-Orlando,-FL-32839","Holden Ave, Orlando, FL 32839",Holden Ave,,Orlando,FL,32839,Orange,28.4944,-81.396834,Land,,,,,,,40075.0,,,,,,,,,
"1850-1900-Holden-Ave,-Orlando,-FL-32839","1850-1900 Holden Ave, Orlando, FL 32839",1850-1900 Holden Ave,,Orlando,FL,32839,Orange,28.49412,-81.406197,Land,,,,,,,130680.0,,,,,,,,,
